stid,name,lat,lon,date_time,wind_speed,wind_direction
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T16:30:00Z,0.895,18.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T16:40:00Z,0.448,360.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T16:50:00Z,1.79,43.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:00:00Z,2.68,5.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:10:00Z,1.343,325.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:20:00Z,0.895,42.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:30:00Z,1.79,50.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:40:00Z,1.79,273.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T17:50:00Z,4.471,14.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:00:00Z,1.343,41.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:10:00Z,0.895,331.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:20:00Z,1.79,28.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:30:00Z,0.895,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:40:00Z,0.895,302.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T18:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:00:00Z,0.895,195.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:10:00Z,1.79,277.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:20:00Z,0.895,292.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:30:00Z,0.895,290.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:40:00Z,0.448,5.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T19:50:00Z,2.233,54.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:00:00Z,0.448,16.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:10:00Z,0.448,46.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:20:00Z,0.895,44.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:30:00Z,1.343,26.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:40:00Z,0.448,340.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T20:50:00Z,0.895,270.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:00:00Z,1.79,63.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:10:00Z,1.79,329.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:20:00Z,4.471,348.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:30:00Z,0.895,72.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:40:00Z,1.343,34.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T21:50:00Z,1.79,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T22:00:00Z,1.343,52.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T22:10:00Z,1.343,49.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T22:20:00Z,1.343,15.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T22:30:00Z,2.233,360.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T22:40:00Z,5.366,44.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:00:00Z,4.023,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:10:00Z,1.79,46.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:20:00Z,1.343,25.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:30:00Z,1.79,36.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:40:00Z,1.79,338.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-07T23:50:00Z,0.895,40.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:00:00Z,0.895,25.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:10:00Z,0.448,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:20:00Z,0.895,14.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:30:00Z,1.343,36.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:40:00Z,0.448,9.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T00:50:00Z,0.895,347.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T01:00:00Z,1.79,46.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T01:10:00Z,0.895,53.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T01:40:00Z,0.895,319.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T01:50:00Z,1.79,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:00:00Z,0.895,309.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:10:00Z,1.79,44.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:20:00Z,2.233,53.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:30:00Z,1.343,28.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:40:00Z,1.79,29.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T02:50:00Z,0.448,32.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:00:00Z,1.79,16.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:10:00Z,2.233,28.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:20:00Z,0.448,30.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:30:00Z,2.68,29.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:40:00Z,1.79,58.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T03:50:00Z,0.895,34.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:00:00Z,0.895,25.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:10:00Z,1.79,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:40:00Z,0.448,32.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T04:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:00:00Z,0.448,16.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:10:00Z,0.448,22.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:20:00Z,0.895,15.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:30:00Z,0.895,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:40:00Z,0.895,32.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T05:50:00Z,0.448,28.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:00:00Z,0.448,30.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:20:00Z,1.343,34.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:30:00Z,0.895,32.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T06:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T07:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:20:00Z,0.448,29.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:30:00Z,0.895,34.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:40:00Z,0.448,39.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T08:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:00:00Z,0.895,45.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:10:00Z,0.895,27.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:20:00Z,1.343,27.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:30:00Z,0.448,19.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T09:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T10:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T10:20:00Z,0.448,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T10:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T10:40:00Z,0.448,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T10:50:00Z,0.448,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:20:00Z,1.343,37.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:30:00Z,0.448,30.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:40:00Z,0.895,35.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T11:50:00Z,1.343,33.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:30:00Z,0.448,88.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T12:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:20:00Z,0.448,115.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:30:00Z,0.895,110.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T13:50:00Z,0.448,122.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:00:00Z,0.448,28.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:10:00Z,1.79,109.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:30:00Z,0.448,22.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:40:00Z,0.895,17.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T14:50:00Z,0.895,328.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:00:00Z,0.448,350.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:10:00Z,0.448,347.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:20:00Z,0.895,32.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:30:00Z,1.343,26.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:40:00Z,0.895,67.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T15:50:00Z,1.79,46.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:00:00Z,0.895,5.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:20:00Z,1.343,38.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:30:00Z,0.448,36.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:40:00Z,1.79,39.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T16:50:00Z,1.79,23.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:00:00Z,1.343,30.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:10:00Z,1.343,19.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:20:00Z,0.448,130.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:30:00Z,0.448,266.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:40:00Z,0.448,321.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T17:50:00Z,1.79,40.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:00:00Z,0.448,326.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:10:00Z,0.895,301.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:20:00Z,1.343,43.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:30:00Z,0.448,61.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:40:00Z,0.895,53.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T18:50:00Z,1.79,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:10:00Z,0.448,342.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:20:00Z,0.448,302.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:30:00Z,1.79,42.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:40:00Z,0.448,59.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T19:50:00Z,0.448,316.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:00:00Z,0.895,339.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:10:00Z,0.448,329.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:20:00Z,0.448,282.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:30:00Z,0.448,331.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:40:00Z,0.895,35.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T20:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:00:00Z,0.448,15.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:10:00Z,0.448,25.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:20:00Z,0.895,13.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T21:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T22:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-08T23:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:10:00Z,0.448,24.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:30:00Z,0.895,53.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T00:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:10:00Z,0.448,112.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:40:00Z,0.895,227.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T01:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T02:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:40:00Z,0.895,263.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T03:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:00:00Z,0.448,336.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T04:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:00:00Z,0.448,351.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:10:00Z,0.895,96.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:20:00Z,0.895,102.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T05:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T06:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T06:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T06:20:00Z,0.448,113.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T06:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T06:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:20:00Z,0.895,75.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:40:00Z,0.448,55.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T07:50:00Z,0.895,105.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T08:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T08:20:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T08:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T08:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T08:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:20:00Z,0.448,86.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T09:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T10:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T10:20:00Z,0.448,94.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T10:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T10:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T10:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:00:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:20:00Z,0.895,120.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:30:00Z,0.448,192.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T11:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:00:00Z,0.895,104.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:10:00Z,0.895,96.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:20:00Z,0.448,106.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:30:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:40:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T12:50:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:00:00Z,0.895,126.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:10:00Z,0.0,0.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:20:00Z,1.343,111.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:30:00Z,0.895,126.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:40:00Z,0.448,165.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T13:50:00Z,0.448,190.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:00:00Z,0.448,168.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:10:00Z,0.448,196.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:20:00Z,1.343,228.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:30:00Z,1.343,194.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:40:00Z,3.128,219.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T14:50:00Z,1.79,178.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:00:00Z,1.343,233.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:10:00Z,1.343,236.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:20:00Z,2.68,220.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:30:00Z,1.79,209.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:40:00Z,0.895,246.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T15:50:00Z,1.79,230.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T16:00:00Z,2.233,208.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T16:10:00Z,1.79,171.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T16:30:00Z,1.79,214.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T16:40:00Z,3.575,240.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T16:50:00Z,4.023,236.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T17:00:00Z,3.128,252.0
0516W,Hofstra Student Garden,40.71923,-73.60202,2026-01-09T17:10:00Z,2.68,208.0
